fund_code,related_sector
025735,恒生港股通科技主题指数
025755,中证全指指数
025756,中证全指指数
025763,中证800指数
025764,中证800指数
025765,国证港股通互联网指数
025766,国证港股通互联网指数
025779,中证全指证券公司指数
025780,中证全指证券公司指数
025791,中证云计算50指数
025790,中证云计算50指数
025804,中证同业存单AAA指数
025805,国证港股通科技指数
025807,中债-1-5年政策性金融债全价(总值)指数
025806,国证港股通科技指数
025833,中证电网设备主题指数
025832,中证电网设备主题指数
025841,创业板综合指数
025842,创业板综合指数
025857,中证电网设备主题指数
025856,中证电网设备主题指数
025867,上证科创板综合指数
025866,上证科创板综合指数
025869,创业板综合指数
025868,创业板综合指数
025876,上证科创板综合指数
025875,上证科创板综合指数
025883,上证综合指数
025882,沪深300指数
025912,中证全指指数
025911,中证全指指数
025917,国证新能源车电池指数
025916,国证新能源车电池指数
025932,沪深300指数
025936,沪深300指数
025935,中证A500指数
025937,恒生港股通高股息低波动指数
025938,恒生港股通高股息低波动指数
025947,中债-1-3年国开行债券全价(总值)指数
025946,中债-0-3年AA+优选信用债全价(总值)指数
025955,北证50成份指数
025954,北证50成份指数
025959,中证全指自由现金流指数
025960,创业板综合指数
025961,创业板综合指数
025958,中证全指自由现金流指数
025982,中证500指数
025984,中证500指数
025983,中证500指数
026002,上证科创板综合指数
026001,上证科创板综合指数
026020,中证证券公司30指数
026059,中证500指数
026060,中证500指数
026083,中证500指数
026084,中证500指数
026091,中证港股通汽车产业主题指数
026093,中证A500指数
026096,创业板50指数
026092,中证港股通汽车产业主题指数
026094,中证A500指数
026095,创业板50指数
026107,国证港股通科技指数
026110,中证500指数
026109,中证500指数
026108,国证港股通科技指数
026114,中证港股通科技指数
026113,中证港股通科技指数
026118,上证科创板200指数
026119,北证50成份指数
026117,上证科创板200指数
026120,北证50成份指数
026129,中证工程机械主题指数
026130,中证工程机械主题指数
026131,国证工业软件主题指数
026132,国证工业软件主题指数
026149,上证科创板100指数
026148,上证科创板100指数
026147,上证科创板100指数
026151,创业板指数(价格)
026152,创业板指数(价格)
026163,上证科创板综合指数
026164,上证科创板综合指数
026176,中证A股指数
026175,中证A股指数
026179,上证科创板综合指数
026180,上证科创板综合指数
026184,中证全指指数
026183,中证全指指数
026185,北证50成份指数
026186,北证50成份指数
026206,恒生科技指数
026207,恒生科技指数
026229,中证同业存单AAA指数
026250,中证同业存单AAA指数
026256,中证800指数
026255,中证800指数
026265,国证新能源电池指数
026266,国证新能源电池指数
026275,沪深300指数
026295,中证民企300指数
026296,中证民企300指数
026360,中证800指数
026359,中证800指数
026369,上证科创板200指数
026370,上证科创板200指数
026373,中债-0-3年政策性金融债全价(总值)指数
026388,上证科创板人工智能指数
026389,上证科创板人工智能指数
026415,0-5年期气候变化高等级债券综合指数(总收益)
026429,上证科创板200指数
026428,上证科创板200指数
026434,中证A500指数
026433,中证A500指数
026438,恒生生物科技指数
026439,恒生生物科技指数
026445,细分有色
026444,细分有色
026458,中证有色金属指数
026459,中证有色金属指数
026478,中证有色金属矿业主题指数
026477,中证有色金属矿业主题指数
026505,国证消费电子主题指数
026504,国证消费电子主题指数
026513,北证50成份指数
026514,中证全指指数
026515,中证全指指数
026527,创业板新能源指数
026526,创业板新能源指数
026534,恒生科技指数
026535,恒生科技指数
026542,中证A500指数
026543,中证A500指数
026544,中证卫星产业指数
026554,中证港股通互联网指数
026555,中证港股通互联网指数
026606,中证港股通50港元指数
026607,中证港股通50港元指数
026608,沪深300指数
026613,上证科创板人工智能指数
026614,上证科创板人工智能指数
026615,中证A500指数
026622,上证科创板芯片设计主题指数
026623,上证科创板芯片设计主题指数
026630,中证智选质量领先50指数
026631,中证智选质量领先50指数
026646,恒生港股通汽车主题指数
026647,恒生港股通汽车主题指数
026655,上证科创板人工智能指数
026654,上证科创板人工智能指数
026672,中证全指红利质量指数
026671,中证全指红利质量指数
026675,沪深300指数
026692,创业板综合指数
026691,中证全指指数
026688,中证港股通综合人民币指数
026690,中证全指指数
026689,中证港股通综合人民币指数
026693,创业板综合指数
026702,中证全指电力公用事业指数
026701,中证全指电力公用事业指数
026715,国证石油天然气指数
026719,中证科创创业50指数
026718,中证科创创业50指数
026721,中证光伏产业指数
026716,国证石油天然气指数
026720,中证光伏产业指数
026723,中证A500指数
026722,中证A500指数
026736,中证A500指数
026738,创业板综合指数
026737,中证A500指数
026739,创业板综合指数
026742,中证A500指数
026743,中证A500指数
026754,中证光伏产业指数
026755,中证港股通信息技术综合人民币指数
026759,恒生港股通汽车主题指数
026758,恒生港股通汽车主题指数
026764,中证港股通互联网指数
026765,中证港股通互联网指数
026770,创业板50指数
026773,创业板指数(价格)
026771,创业板50指数
026772,创业板指数(价格)
026785,中证A50指数
026787,上证科创板人工智能指数
026786,中证A50指数
026788,上证科创板人工智能指数
026816,创业板新能源指数
026815,创业板综合指数
026814,创业板综合指数
026817,创业板新能源指数
026823,上证综合指数
026824,上证综合指数
026843,上证科创板200指数
026844,上证科创板200指数
026847,中证港股通综合人民币指数
026848,中证港股通综合人民币指数
026860,中证A500指数
026863,恒生生物科技指数
026861,中证A500指数
026862,恒生生物科技指数
026888,上证科创板综合指数
026889,上证科创板综合指数
026922,中证港股通医疗主题指数
026949,中证全指电力公用事业指数
040002,MSCI中国A股人民币指数
040048,纳斯达克100指数
040190,上证50指数
040047,纳斯达克100指数
040046,纳斯达克100指数
040180,上证180指数
041002,MSCI中国A股人民币指数
050002,沪深300指数
050013,上证超级大盘指数
050021,创业板指数(价格)
050025,标准普尔500指数
050024,上证资源
070023,深证基本面120指数
070030,中小创业企业400指数
070039,中证500指数
090012,深证成长40指数
090010,中证红利指数
096001,S&P 500 Equal Weight Index
100033,中证红利指数
100032,中证红利指数
100038,沪深300指数
100053,上证综合指数
110003,上证50指数
110021,上证中盘
110019,深证100指数(价格)
110020,沪深300指数
110026,创业板指数(价格)
110030,沪深300指数
110032,恒生中国企业指数
110031,恒生中国企业指数
110033,恒生中国企业指数
118002,标普全球高端消费品指数
159008,中证全指证券公司指数
